"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"12.06.2019","10.274,78","10.215,67","10.321,58","10.169,21","","0,58%"
"11.06.2019","10.215,67","10.088,29","10.267,42","10.047,20","","1,26%"
"10.06.2019","10.088,29","9.796,20","10.088,37","9.796,20","","2,98%"
"06.06.2019","9.796,20","9.919,78","9.919,78","9.721,37","","-1,25%"
"05.06.2019","9.919,78","9.840,13","10.029,92","9.840,13","","0,81%"
"04.06.2019","9.840,13","10.011,29","10.026,24","9.839,73","","-1,71%"
"03.06.2019","10.011,29","9.947,54","10.030,75","9.803,76","","0,64%"
"31.05.2019","9.947,54","9.749,73","10.005,79","9.749,15","","2,03%"
"30.05.2019","9.749,73","9.647,28","9.754,08","9.647,28","","1,06%"
"29.05.2019","9.647,28","9.681,30","9.681,30","9.552,42","","-0,35%"
"28.05.2019","9.681,30","9.697,54","9.740,57","9.681,30","","-0,17%"
"27.05.2019","9.697,54","9.776,73","9.845,01","9.688,43","","-0,81%"
"24.05.2019","9.776,73","9.701,60","9.831,81","9.701,60","","0,77%"
"23.05.2019","9.701,60","9.967,25","9.967,25","9.694,13","","-2,67%"
"22.05.2019","9.967,25","9.855,48","10.059,89","9.855,48","","1,13%"
"21.05.2019","9.855,48","9.973,73","9.973,73","9.791,35","","-1,19%"
"20.05.2019","9.973,73","10.084,79","10.134,47","9.971,37","","-1,10%"
"17.05.2019","10.084,79","10.274,74","10.366,87","10.084,79","","-1,85%"
"16.05.2019","10.274,74","10.368,50","10.382,11","10.253,84","","-0,90%"
"15.05.2019","10.368,50","10.335,92","10.461,32","10.335,92","","0,32%"
"14.05.2019","10.335,92","10.400,92","10.410,25","10.158,68","","-0,62%"
"13.05.2019","10.400,92","10.631,96","10.631,96","10.374,64","","-2,17%"
"10.05.2019","10.631,96","10.665,28","10.764,45","10.581,91","","-0,31%"
"09.05.2019","10.665,28","10.842,25","10.842,25","10.647,08","","-1,63%"
"08.05.2019","10.842,25","10.953,92","10.953,92","10.802,22","","-1,02%"
"07.05.2019","10.953,92","10.806,65","10.965,46","10.806,65","","1,36%"
"06.05.2019","10.806,65","11.050,60","11.050,60","10.758,78","","-2,21%"
"03.05.2019","11.050,60","10.827,24","11.051,40","10.827,24","","2,06%"
"02.05.2019","10.827,24","10.826,77","10.949,79","10.811,19","","0,00%"
"30.04.2019","10.826,77","10.807,29","10.852,24","10.776,21","","0,18%"
"29.04.2019","10.807,29","10.844,81","10.899,50","10.777,19","","-0,35%"
"26.04.2019","10.844,81","11.077,11","11.077,11","10.759,36","","-2,10%"
"25.04.2019","11.077,11","11.101,11","11.112,52","11.058,03","","-0,22%"
"24.04.2019","11.101,11","11.077,66","11.151,20","11.048,33","","0,21%"
"23.04.2019","11.077,66","11.019,47","11.077,66","10.981,37","","0,53%"
"22.04.2019","11.019,47","10.981,56","11.087,54","10.981,56","","0,35%"
"19.04.2019","10.981,56","10.963,48","11.135,47","10.944,23","","0,16%"
"18.04.2019","10.963,48","10.903,95","11.049,90","10.903,95","","0,55%"
"17.04.2019","10.903,95","10.760,12","10.945,56","10.760,12","","1,34%"
"16.04.2019","10.760,12","10.681,80","10.760,12","10.681,80","","0,73%"
"15.04.2019","10.681,80","10.566,91","10.705,76","10.566,91","","1,09%"
"12.04.2019","10.566,91","10.571,31","10.601,88","10.527,20","","-0,04%"
"11.04.2019","10.571,31","10.665,33","10.677,16","10.554,33","","-0,88%"
"10.04.2019","10.665,33","10.654,12","10.681,31","10.583,41","","0,11%"
"09.04.2019","10.654,12","10.593,02","10.654,14","10.559,55","","0,58%"
"08.04.2019","10.593,02","10.368,34","10.593,42","10.368,34","","2,17%"
"03.04.2019","10.368,34","10.351,50","10.450,33","10.351,50","","0,16%"
"02.04.2019","10.351,50","10.306,17","10.456,35","10.306,17","","0,44%"
"01.04.2019","10.306,17","10.285,65","10.462,15","10.281,23","","0,20%"
"29.03.2019","10.285,65","10.152,46","10.285,65","10.113,26","","1,31%"
"28.03.2019","10.152,46","10.159,05","10.169,22","10.097,55","","-0,06%"
"27.03.2019","10.159,05","10.224,81","10.224,81","10.125,36","","-0,64%"
"26.03.2019","10.224,81","10.119,12","10.224,81","10.119,12","","1,04%"
"25.03.2019","10.119,12","10.366,64","10.366,64","10.096,35","","-2,39%"
"22.03.2019","10.366,64","10.250,88","10.373,75","10.250,88","","1,13%"
"21.03.2019","10.250,88","10.136,58","10.251,27","10.113,12","","1,13%"
"20.03.2019","10.136,58","10.090,62","10.137,72","10.062,16","","0,46%"
"19.03.2019","10.090,62","10.103,62","10.103,62","10.011,15","","-0,13%"
"18.03.2019","10.103,62","10.007,18","10.103,71","10.007,18","","0,96%"
"15.03.2019","10.007,18","9.865,95","10.025,80","9.865,95","","1,43%"
"14.03.2019","9.865,95","9.950,77","10.005,24","9.850,97","","-0,85%"
"13.03.2019","9.950,77","9.897,10","9.950,80","9.852,58","","0,54%"
"12.03.2019","9.897,10","9.736,83","9.955,68","9.736,83","","1,65%"
"11.03.2019","9.736,83","9.720,08","9.754,36","9.644,01","","0,17%"
"08.03.2019","9.720,08","9.857,56","9.857,56","9.678,21","","-1,39%"
"07.03.2019","9.857,56","9.896,16","9.920,73","9.825,93","","-0,39%"
"06.03.2019","9.896,16","9.841,89","9.937,01","9.841,89","","0,55%"
"05.03.2019","9.841,89","9.925,77","9.925,77","9.821,36","","-0,85%"
"04.03.2019","9.925,77","10.031,71","10.051,47","9.881,05","","-1,06%"
"27.02.2019","10.031,71","10.048,76","10.068,88","9.963,30","","-0,17%"
"26.02.2019","10.048,76","10.012,51","10.078,93","9.976,32","","0,36%"
"25.02.2019","10.012,51","9.897,11","10.018,47","9.897,11","","1,17%"
"22.02.2019","9.897,11","9.882,69","9.898,47","9.812,93","","0,15%"
"21.02.2019","9.882,69","9.821,36","9.883,30","9.805,02","","0,62%"
"20.02.2019","9.821,36","9.626,74","9.821,36","9.626,74","","2,02%"
"19.02.2019","9.626,74","9.657,00","9.677,39","9.623,59","","-0,31%"
"18.02.2019","9.657,00","9.564,82","9.681,61","9.564,82","","0,96%"
"15.02.2019","9.564,82","9.580,80","9.654,68","9.546,13","","-0,17%"
"14.02.2019","9.580,80","9.632,85","9.670,65","9.551,23","","-0,54%"
"13.02.2019","9.632,85","9.666,10","9.732,29","9.607,36","","-0,34%"
"12.02.2019","9.666,10","9.591,70","9.668,77","9.591,70","","0,78%"
"11.02.2019","9.591,70","9.388,01","9.626,85","9.388,01","","2,17%"
"30.01.2019","9.388,01","9.435,16","9.435,16","9.341,40","","-0,50%"
"29.01.2019","9.435,16","9.636,38","9.636,38","9.404,74","","-2,09%"
"28.01.2019","9.636,38","9.547,47","9.655,30","9.547,47","","0,93%"
"25.01.2019","9.547,47","9.397,47","9.573,16","9.397,47","","1,60%"
"24.01.2019","9.397,47","9.320,65","9.398,05","9.320,65","","0,82%"
"23.01.2019","9.320,65","9.392,90","9.392,90","9.289,33","","-0,77%"
"22.01.2019","9.392,90","9.351,68","9.394,71","9.294,91","","0,44%"
"21.01.2019","9.351,68","9.272,56","9.426,04","9.272,56","","0,85%"
"18.01.2019","9.272,56","9.289,98","9.314,32","9.213,12","","-0,19%"
"17.01.2019","9.289,98","9.211,97","9.313,91","9.211,97","","0,85%"
"16.01.2019","9.211,97","9.294,08","9.294,08","9.211,00","","-0,88%"
"15.01.2019","9.294,08","9.178,29","9.294,08","9.110,28","","1,26%"
"14.01.2019","9.178,29","9.242,18","9.242,18","9.125,78","","-0,69%"
"11.01.2019","9.242,18","9.105,89","9.242,18","9.105,89","","1,50%"
"10.01.2019","9.105,89","9.085,01","9.109,75","9.046,12","","0,23%"
"09.01.2019","9.085,01","8.908,25","9.117,96","8.908,25","","1,98%"
"08.01.2019","8.908,25","8.965,02","8.965,02","8.876,09","","-0,63%"
"07.01.2019","8.965,02","8.777,50","8.998,08","8.777,50","","2,14%"
"04.01.2019","8.777,50","9.017,04","9.017,04","8.721,49","","-2,66%"
"03.01.2019","9.017,04","9.143,20","9.143,20","8.983,72","","-1,38%"
"02.01.2019","9.143,20","9.360,32","9.400,41","9.128,61","","-2,32%"
"28.12.2018","9.360,32","9.269,84","9.360,32","9.251,53","","0,98%"
"27.12.2018","9.269,84","9.043,03","9.315,43","9.043,03","","2,51%"
"26.12.2018","9.043,03","9.082,72","9.163,55","9.024,66","","-0,44%"
"25.12.2018","9.082,72","9.186,35","9.186,35","8.984,24","","-1,13%"
"24.12.2018","9.186,35","9.216,68","9.225,86","9.163,67","","-1,03%"
"21.12.2018","9.281,88","9.231,69","9.303,31","9.135,36","","0,54%"
"20.12.2018","9.231,69","9.405,46","9.405,46","9.225,87","","-1,85%"
"19.12.2018","9.405,46","9.300,98","9.405,46","9.288,17","","1,12%"
"18.12.2018","9.300,98","9.343,69","9.343,69","9.234,36","","-0,46%"
"17.12.2018","9.343,69","9.318,21","9.395,65","9.236,76","","0,27%"
"14.12.2018","9.318,21","9.460,13","9.460,13","9.248,59","","-1,50%"
"13.12.2018","9.460,13","9.450,18","9.504,77","9.419,50","","0,11%"
"12.12.2018","9.450,18","9.297,35","9.476,82","9.297,35","","1,64%"
"11.12.2018","9.297,35","9.187,99","9.320,75","9.187,99","","1,19%"
"10.12.2018","9.187,99","9.291,22","9.291,22","9.165,16","","-1,11%"
"07.12.2018","9.291,22","9.237,14","9.379,08","9.237,14","","0,59%"
"06.12.2018","9.237,14","9.514,24","9.514,24","9.214,91","","-2,91%"
"05.12.2018","9.514,24","9.808,52","9.808,52","9.482,47","","-3,00%"
"04.12.2018","9.808,52","9.840,19","9.843,56","9.720,70","","-0,32%"
"03.12.2018","9.840,19","9.480,04","9.847,32","9.480,04","","3,80%"
"30.11.2018","9.480,04","9.554,60","9.634,00","9.479,98","","-0,78%"
"29.11.2018","9.554,60","9.498,54","9.682,78","9.498,54","","0,59%"
"28.11.2018","9.498,54","9.360,05","9.512,80","9.309,23","","1,48%"
"27.11.2018","9.360,05","9.310,96","9.376,15","9.190,67","","0,53%"
"26.11.2018","9.310,96","9.134,70","9.348,01","9.134,70","","1,93%"
"23.11.2018","9.134,70","9.157,54","9.202,78","9.086,93","","-0,25%"
"22.11.2018","9.157,54","9.166,28","9.264,94","9.154,49","","-0,10%"
"21.11.2018","9.166,28","9.144,07","9.197,98","8.989,96","","0,24%"
"20.11.2018","9.144,07","9.293,99","9.293,99","9.143,39","","-1,61%"
"19.11.2018","9.293,99","9.390,00","9.390,00","9.250,09","","-1,02%"
"16.11.2018","9.390,00","9.546,27","9.546,27","9.352,42","","-1,64%"
"15.11.2018","9.546,27","9.459,00","9.570,25","9.442,13","","0,92%"
"14.11.2018","9.459,00","9.440,98","9.535,44","9.440,98","","0,19%"
"13.11.2018","9.440,98","9.583,53","9.583,53","9.302,63","","-1,49%"
"12.11.2018","9.583,53","9.561,61","9.675,52","9.519,64","","0,23%"
"09.11.2018","9.561,61","9.752,63","9.752,63","9.555,81","","-1,96%"
"08.11.2018","9.752,63","9.684,76","9.826,61","9.684,76","","0,70%"
"07.11.2018","9.684,76","9.660,89","9.731,03","9.613,64","","0,25%"
"06.11.2018","9.660,89","9.694,99","9.717,02","9.591,19","","-0,35%"
"05.11.2018","9.694,99","9.753,51","9.753,51","9.584,19","","-0,60%"
"02.11.2018","9.753,51","9.703,24","9.764,61","9.649,60","","0,52%"
"01.11.2018","9.703,24","9.630,89","9.752,96","9.575,17","","0,75%"
"31.10.2018","9.630,89","9.205,01","9.630,89","9.205,01","","4,63%"
"30.10.2018","9.205,01","9.190,03","9.276,05","9.128,93","","0,16%"
"29.10.2018","9.190,03","9.145,55","9.253,51","9.134,15","","0,49%"
"26.10.2018","9.145,55","9.127,77","9.285,71","9.014,59","","0,19%"
"25.10.2018","9.127,77","9.477,64","9.477,64","9.099,81","","-3,69%"
"24.10.2018","9.477,64","9.473,02","9.542,69","9.360,10","","0,05%"
"23.10.2018","9.473,02","9.725,08","9.725,08","9.472,33","","-2,59%"
"22.10.2018","9.725,08","9.697,86","9.762,93","9.530,98","","0,28%"
"19.10.2018","9.697,86","9.724,68","9.724,68","9.478,28","","-0,28%"
"18.10.2018","9.724,68","9.816,78","9.840,09","9.705,55","","-0,94%"
"17.10.2018","9.816,78","9.737,24","9.955,95","9.737,24","","0,82%"
"16.10.2018","9.737,24","9.536,08","9.737,24","9.500,93","","2,11%"
"15.10.2018","9.536,08","9.739,12","9.739,12","9.528,90","","-2,08%"
"12.10.2018","9.739,12","9.399,94","9.741,10","9.399,94","","3,61%"
"11.10.2018","9.399,94","10.087,37","10.087,37","9.381,22","","-6,81%"
"09.10.2018","10.087,37","10.108,10","10.133,83","10.035,84","","-0,21%"
"08.10.2018","10.108,10","10.311,48","10.311,48","10.035,46","","-1,97%"
"05.10.2018","10.311,48","10.496,37","10.496,37","10.248,85","","-1,76%"
"04.10.2018","10.496,37","10.723,75","10.723,75","10.496,37","","-2,12%"
"03.10.2018","10.723,75","10.675,27","10.741,50","10.657,94","","0,45%"
"02.10.2018","10.675,27","10.867,65","10.870,42","10.650,27","","-1,77%"
"01.10.2018","10.867,65","10.849,90","10.900,18","10.816,09","","0,16%"
"28.09.2018","10.849,90","10.906,02","10.954,35","10.765,12","","-0,51%"
"27.09.2018","10.906,02","10.856,67","10.936,36","10.802,70","","0,45%"
"26.09.2018","10.856,67","10.862,31","10.866,46","10.787,18","","-0,05%"
"25.09.2018","10.862,31","10.793,40","10.883,49","10.758,23","","0,64%"
"21.09.2018","10.793,40","10.718,46","10.795,42","10.658,58","","0,70%"
"20.09.2018","10.718,46","10.712,06","10.817,54","10.654,31","","0,06%"
"19.09.2018","10.712,06","10.590,85","10.769,62","10.590,85","","1,14%"
"18.09.2018","10.590,85","10.709,48","10.709,48","10.575,76","","-1,11%"
"17.09.2018","10.709,48","10.803,67","10.841,34","10.675,54","","-0,87%"
"14.09.2018","10.803,67","10.572,17","10.822,92","10.572,17","","2,19%"
"13.09.2018","10.572,17","10.721,53","10.721,53","10.528,37","","-1,39%"
"12.09.2018","10.721,53","10.739,79","10.797,78","10.634,02","","-0,17%"
"11.09.2018","10.739,79","10.833,82","10.837,66","10.666,06","","-0,87%"
"10.09.2018","10.833,82","10.902,97","10.974,61","10.774,74","","-0,63%"
"07.09.2018","10.902,97","10.893,47","10.943,40","10.835,52","","0,09%"
"06.09.2018","10.893,47","11.004,39","11.104,81","10.880,79","","-1,01%"
"05.09.2018","11.004,39","10.842,60","11.038,72","10.842,60","","1,49%"
"04.09.2018","10.842,60","10.811,14","10.900,03","10.774,95","","0,29%"
"03.09.2018","10.811,14","10.827,68","10.941,93","10.792,04","","-0,15%"
"31.08.2018","10.827,68","11.028,98","11.028,98","10.746,63","","-1,83%"
"30.08.2018","11.028,98","10.910,96","11.176,66","10.910,96","","1,08%"
"29.08.2018","10.910,96","10.613,36","10.911,07","10.613,36","","2,80%"
"28.08.2018","10.613,36","10.617,39","10.633,31","10.593,80","","2,35%"
"24.08.2018","10.369,66","10.431,15","10.463,92","10.346,88","","-0,59%"
"23.08.2018","10.431,15","10.335,55","10.431,15","10.335,55","","0,92%"
"22.08.2018","10.335,55","10.320,16","10.361,28","10.283,12","","0,15%"
"21.08.2018","10.320,16","10.244,63","10.320,16","10.226,82","","0,74%"
"20.08.2018","10.244,63","10.246,30","10.274,69","10.194,34","","-0,02%"
"17.08.2018","10.246,30","10.230,27","10.310,51","10.228,63","","0,16%"
"16.08.2018","10.230,27","10.323,34","10.323,34","10.155,58","","-0,90%"
"15.08.2018","10.323,34","10.462,30","10.489,70","10.268,22","","-1,33%"
"14.08.2018","10.462,30","10.366,79","10.497,03","10.366,79","","0,92%"
"13.08.2018","10.366,79","10.595,38","10.595,38","10.291,88","","-2,22%"
"10.08.2018","10.601,83","10.679,26","10.679,26","10.600,73","","-0,73%"
"09.08.2018","10.679,26","10.717,98","10.717,98","10.634,18","","-0,36%"
"08.08.2018","10.717,98","10.513,30","10.717,98","10.513,30","","1,95%"
"07.08.2018","10.513,30","10.630,99","10.633,76","10.513,00","","-1,11%"
"06.08.2018","10.630,99","10.665,18","10.678,09","10.575,98","","-0,32%"
"03.08.2018","10.665,18","10.619,87","10.692,24","10.602,74","","-0,49%"
"01.08.2018","10.717,51","10.619,18","10.717,51","10.619,18","","0,93%"
"31.07.2018","10.619,18","10.593,27","10.619,18","10.473,06","","0,24%"
"30.07.2018","10.593,27","10.595,17","10.612,77","10.539,27","","-0,02%"
"27.07.2018","10.595,17","10.454,88","10.595,20","10.454,88","","1,34%"
"26.07.2018","10.454,88","10.437,04","10.493,07","10.397,42","","0,17%"
"25.07.2018","10.437,04","10.442,45","10.458,94","10.376,26","","-0,05%"
"24.07.2018","10.442,45","10.447,87","10.457,40","10.367,00","","-0,05%"
"23.07.2018","10.447,87","10.365,46","10.571,46","10.365,46","","0,80%"
"20.07.2018","10.365,46","10.005,78","10.365,50","10.005,78","","3,59%"
"19.07.2018","10.005,78","9.963,03","10.085,51","9.963,03","","0,43%"
"18.07.2018","9.963,03","9.897,67","9.997,60","9.897,67","","0,66%"
"17.07.2018","9.897,67","9.928,14","9.938,49","9.870,90","","-0,31%"
"16.07.2018","9.928,14","9.963,10","9.982,69","9.928,14","","-0,35%"
"13.07.2018","9.963,10","9.812,58","9.963,10","9.812,58","","1,53%"
"12.07.2018","9.812,58","9.769,24","9.852,79","9.692,20","","0,44%"
"11.07.2018","9.769,24","9.865,21","9.865,21","9.691,98","","-0,97%"
"10.07.2018","9.865,21","9.817,64","9.912,84","9.817,64","","0,48%"
"09.07.2018","9.817,64","9.668,07","9.862,81","9.668,07","","1,55%"
"06.07.2018","9.668,07","9.591,53","9.703,18","9.591,53","","0,80%"
"05.07.2018","9.591,53","9.692,47","9.692,47","9.566,08","","-1,04%"
"04.07.2018","9.692,47","9.654,56","9.763,16","9.654,56","","0,39%"
"03.07.2018","9.654,56","9.681,70","9.798,31","9.627,02","","-0,28%"
"02.07.2018","9.681,70","9.755,36","9.848,33","9.681,64","","-0,76%"
"29.06.2018","9.755,36","9.575,84","9.762,31","9.575,84","","1,87%"
"28.06.2018","9.575,84","9.644,78","9.662,58","9.523,63","","-0,71%"
"27.06.2018","9.644,78","9.702,28","9.770,63","9.639,22","","-0,59%"
"26.06.2018","9.702,28","9.841,42","9.841,42","9.618,96","","-1,41%"
"25.06.2018","9.841,42","10.140,57","10.140,57","9.838,60","","-2,95%"
"22.06.2018","10.140,57","10.146,04","10.146,04","10.014,74","","-0,05%"
"21.06.2018","10.146,04","10.142,36","10.211,07","10.134,71","","0,04%"
"20.06.2018","10.142,36","10.130,41","10.193,69","10.044,27","","0,12%"
"19.06.2018","10.130,41","10.339,47","10.339,47","10.097,42","","-2,02%"
"15.06.2018","10.339,47","10.190,36","10.339,51","10.114,12","","1,46%"
"14.06.2018","10.190,36","10.391,61","10.391,61","10.190,00","","-1,94%"
"13.06.2018","10.391,61","10.302,20","10.400,08","10.280,37","","0,87%"
"12.06.2018","10.302,20","10.243,61","10.302,44","10.157,62","","0,57%"
"11.06.2018","10.243,61","10.265,84","10.286,77","10.205,41","","-0,22%"
"08.06.2018","10.265,84","10.380,64","10.380,64","10.232,76","","-1,11%"
"07.06.2018","10.380,64","10.369,76","10.428,34","10.315,51","","0,10%"
"06.06.2018","10.369,76","10.306,80","10.375,95","10.274,46","","0,61%"
"05.06.2018","10.306,80","10.306,51","10.346,66","10.225,11","","0,00%"
"04.06.2018","10.306,51","10.108,47","10.306,51","10.108,47","","1,96%"
"01.06.2018","10.108,47","10.074,24","10.175,44","10.074,24","","0,34%"
"31.05.2018","10.074,24","9.958,84","10.075,47","9.958,84","","1,16%"
"30.05.2018","9.958,84","10.133,65","10.133,65","9.943,52","","-1,73%"
"29.05.2018","10.133,65","10.194,55","10.194,55","10.087,13","","-0,60%"
"28.05.2018","10.194,55","10.240,20","10.293,90","10.177,31","","-0,45%"
"25.05.2018","10.240,20","10.252,05","10.280,06","10.217,72","","-0,12%"
"24.05.2018","10.252,05","10.220,79","10.283,61","10.218,69","","0,31%"
"23.05.2018","10.220,79","10.234,46","10.322,31","10.220,79","","-0,13%"
"22.05.2018","10.234,46","10.222,48","10.366,74","10.222,48","","0,12%"
"21.05.2018","10.222,48","10.033,28","10.257,38","10.033,28","","1,89%"
"18.05.2018","10.033,28","10.117,03","10.149,97","10.029,22","","-0,83%"
"17.05.2018","10.117,03","10.248,82","10.300,03","10.116,99","","-1,29%"
"16.05.2018","10.248,82","10.226,43","10.256,71","10.184,47","","0,22%"
"15.05.2018","10.226,43","10.303,00","10.337,99","10.195,05","","-0,74%"
"14.05.2018","10.303,00","10.282,40","10.352,77","10.278,18","","0,20%"
"11.05.2018","10.282,40","10.189,28","10.314,67","10.189,28","","0,91%"
"10.05.2018","10.189,28","10.173,59","10.248,77","10.172,88","","0,15%"
"09.05.2018","10.173,59","10.118,31","10.249,86","10.118,31","","0,55%"
"08.05.2018","10.118,31","9.957,69","10.136,56","9.957,69","","1,61%"
"07.05.2018","9.957,69","9.966,90","10.080,51","9.908,17","","-0,09%"
"04.05.2018","9.966,90","9.868,56","10.013,31","9.861,29","","1,00%"
"03.05.2018","9.868,56","9.977,02","9.977,02","9.841,07","","-1,09%"
"02.05.2018","9.977,02","10.128,44","10.157,43","9.954,19","","-1,50%"
"30.04.2018","10.128,44","10.027,80","10.146,53","9.936,70","","1,00%"
"27.04.2018","10.027,80","9.937,01","10.082,42","9.925,65","","0,91%"
"26.04.2018","9.937,01","10.083,37","10.121,55","9.912,96","","-1,45%"
"25.04.2018","10.083,37","10.152,11","10.152,11","10.029,01","","-0,68%"
